"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";"ID_en";"Name_en";"NumberOfPersons_en";"Year_en";"Month_en";
"7926";"Маргарита";"47";"1078697212";"2020";"Сентябрь";"";"";"";"";"";
"7927";"Диана";"47";"1078697213";"2020";"Сентябрь";"";"";"";"";"";
"7928";"Таисия";"46";"1078697214";"2020";"Сентябрь";"";"";"";"";"";
"7929";"Ульяна";"45";"1078697215";"2020";"Сентябрь";"";"";"";"";"";
"7930";"Майя";"39";"1078697216";"2020";"Сентябрь";"";"";"";"";"";
"7931";"Эмилия";"37";"1078697217";"2020";"Сентябрь";"";"";"";"";"";
"7932";"Стефания";"37";"1078697218";"2020";"Сентябрь";"";"";"";"";"";
"7933";"Яна";"35";"1078697219";"2020";"Сентябрь";"";"";"";"";"";
"7934";"Есения";"35";"1078697220";"2020";"Сентябрь";"";"";"";"";"";
"7935";"Мия";"35";"1078697221";"2020";"Сентябрь";"";"";"";"";"";
"7936";"Алина";"32";"1078697222";"2020";"Сентябрь";"";"";"";"";"";
"7937";"Юлия";"30";"1078697223";"2020";"Сентябрь";"";"";"";"";"";
"7938";"Ариана";"29";"1078697224";"2020";"Сентябрь";"";"";"";"";"";
"7939";"Алёна";"29";"1078697225";"2020";"Сентябрь";"";"";"";"";"";
"7940";"Агата";"29";"1078697226";"2020";"Сентябрь";"";"";"";"";"";
"7941";"Ангелина";"28";"1078697227";"2020";"Сентябрь";"";"";"";"";"";
"7942";"Аделина";"28";"1078697228";"2020";"Сентябрь";"";"";"";"";"";
"7943";"Евгения";"28";"1078697229";"2020";"Сентябрь";"";"";"";"";"";
"7944";"Амелия";"28";"1078697230";"2020";"Сентябрь";"";"";"";"";"";
"7945";"Ника";"28";"1078697231";"2020";"Сентябрь";"";"";"";"";"";
"7946";"Ольга";"27";"1078697232";"2020";"Сентябрь";"";"";"";"";"";
"7947";"Елена";"26";"1078697233";"2020";"Сентябрь";"";"";"";"";"";
"7948";"Николь";"26";"1078697234";"2020";"Сентябрь";"";"";"";"";"";
"7949";"Алия";"25";"1078697235";"2020";"Сентябрь";"";"";"";"";"";
"7950";"Кристина";"24";"1078697236";"2020";"Сентябрь";"";"";"";"";"";
"7951";"Марьям";"24";"1078697237";"2020";"Сентябрь";"";"";"";"";"";
"7952";"Злата";"21";"1078697238";"2020";"Сентябрь";"";"";"";"";"";
"7953";"Асия";"21";"1078697239";"2020";"Сентябрь";"";"";"";"";"";
"7954";"Аиша";"20";"1078697240";"2020";"Сентябрь";"";"";"";"";"";
"7955";"Фатима";"20";"1078697241";"2020";"Сентябрь";"";"";"";"";"";
"7956";"Оливия";"20";"1078697242";"2020";"Сентябрь";"";"";"";"";"";
"7957";"Айлин";"19";"1078697243";"2020";"Сентябрь";"";"";"";"";"";
"7958";"Аврора";"19";"1078697244";"2020";"Сентябрь";"";"";"";"";"";
"7959";"Татьяна";"18";"1078697245";"2020";"Сентябрь";"";"";"";"";"";
"7960";"Дарина";"18";"1078697246";"2020";"Сентябрь";"";"";"";"";"";
"7961";"Надежда";"17";"1078697247";"2020";"Сентябрь";"";"";"";"";"";
"7962";"Элина";"17";"1078697248";"2020";"Сентябрь";"";"";"";"";"";
"7963";"Раяна";"17";"1078697249";"2020";"Сентябрь";"";"";"";"";"";
"7964";"Ирина";"16";"1078697250";"2020";"Сентябрь";"";"";"";"";"";
"7965";"Ясмина";"16";"1078697251";"2020";"Сентябрь";"";"";"";"";"";
"7966";"Мира";"16";"1078697252";"2020";"Сентябрь";"";"";"";"";"";
"7967";"Олеся";"15";"1078697253";"2020";"Сентябрь";"";"";"";"";"";
"7968";"Амира";"15";"1078697254";"2020";"Сентябрь";"";"";"";"";"";
"7969";"Марьяна";"15";"1078697255";"2020";"Сентябрь";"";"";"";"";"";
"7970";"Салиха";"15";"1078697256";"2020";"Сентябрь";"";"";"";"";"";
"7971";"Камила";"14";"1078697257";"2020";"Сентябрь";"";"";"";"";"";
"7972";"Мила";"14";"1078697258";"2020";"Сентябрь";"";"";"";"";"";
"7973";"Нина";"14";"1078697259";"2020";"Сентябрь";"";"";"";"";"";
"7974";"Светлана";"13";"1078697260";"2020";"Сентябрь";"";"";"";"";"";
"7975";"Мелания";"13";"1078697261";"2020";"Сентябрь";"";"";"";"";"";
"7976";"Сабина";"12";"1078697262";"2020";"Сентябрь";"";"";"";"";"";
"7977";"Теона";"12";"1078697263";"2020";"Сентябрь";"";"";"";"";"";
"7978";"Афина";"12";"1078697264";"2020";"Сентябрь";"";"";"";"";"";
"7979";"Мадина";"11";"1078697265";"2020";"Сентябрь";"";"";"";"";"";
"7980";"Зоя";"11";"1078697266";"2020";"Сентябрь";"";"";"";"";"";
"7981";"Хадиджа";"11";"1078697267";"2020";"Сентябрь";"";"";"";"";"";
"7982";"Малика";"11";"1078697268";"2020";"Сентябрь";"";"";"";"";"";
"7983";"Владислава";"10";"1078697269";"2020";"Сентябрь";"";"";"";"";"";
"7984";"Камилла";"10";"1078697270";"2020";"Сентябрь";"";"";"";"";"";
"7985";"Алисия";"10";"1078697271";"2020";"Сентябрь";"";"";"";"";"";
"7986";"Лада";"10";"1078697272";"2020";"Сентябрь";"";"";"";"";"";
"7987";"Амалия";"10";"1078697273";"2020";"Сентябрь";"";"";"";"";"";
"7988";"Эмма";"10";"1078697274";"2020";"Сентябрь";"";"";"";"";"";
"7989";"Сумая";"10";"1078697275";"2020";"Сентябрь";"";"";"";"";"";
"7990";"Влада";"10";"1078697276";"2020";"Сентябрь";"";"";"";"";"";
"7991";"Альфия";"10";"1078697277";"2020";"Сентябрь";"";"";"";"";"";
"7992";"Лилия";"9";"1078697278";"2020";"Сентябрь";"";"";"";"";"";
"7993";"Самира";"9";"1078697279";"2020";"Сентябрь";"";"";"";"";"";
"7994";"Аниса";"9";"1078697280";"2020";"Сентябрь";"";"";"";"";"";
"7995";"Муслима";"9";"1078697281";"2020";"Сентябрь";"";"";"";"";"";
"7996";"Азалия";"9";"1078697282";"2020";"Сентябрь";"";"";"";"";"";
"7997";"Серафима";"9";"1078697283";"2020";"Сентябрь";"";"";"";"";"";
"7998";"Антонина";"9";"1078697284";"2020";"Сентябрь";"";"";"";"";"";
"7999";"Агния";"9";"1078697285";"2020";"Сентябрь";"";"";"";"";"";
"8000";"Арууке";"9";"1078697286";"2020";"Сентябрь";"";"";"";"";"";
"8001";"София";"224";"1078697287";"2020";"Октябрь";"";"";"";"";"";
"8002";"Анна";"176";"1078697288";"2020";"Октябрь";"";"";"";"";"";
"8003";"Алиса";"167";"1078697289";"2020";"Октябрь";"";"";"";"";"";
"8004";"Мария";"159";"1078697290";"2020";"Октябрь";"";"";"";"";"";
"8005";"Виктория";"154";"1078697291";"2020";"Октябрь";"";"";"";"";"";
"8006";"Ева";"143";"1078697292";"2020";"Октябрь";"";"";"";"";"";
"8007";"Александра";"143";"1078697293";"2020";"Октябрь";"";"";"";"";"";
"8008";"Полина";"136";"1078697294";"2020";"Октябрь";"";"";"";"";"";
"8009";"Елизавета";"120";"1078697295";"2020";"Октябрь";"";"";"";"";"";
"8010";"Варвара";"106";"1078697296";"2020";"Октябрь";"";"";"";"";"";
"8011";"Екатерина";"103";"1078697297";"2020";"Октябрь";"";"";"";"";"";
"8012";"Анастасия";"99";"1078697298";"2020";"Октябрь";"";"";"";"";"";
"8013";"Дарья";"91";"1078697299";"2020";"Октябрь";"";"";"";"";"";
"8014";"Арина";"89";"1078697300";"2020";"Октябрь";"";"";"";"";"";
"8015";"Милана";"87";"1078697301";"2020";"Октябрь";"";"";"";"";"";
"8016";"Ксения";"85";"1078697302";"2020";"Октябрь";"";"";"";"";"";
"8017";"Вероника";"84";"1078697303";"2020";"Октябрь";"";"";"";"";"";
"8018";"Василиса";"79";"1078697304";"2020";"Октябрь";"";"";"";"";"";
"8019";"Мирослава";"72";"1078697305";"2020";"Октябрь";"";"";"";"";"";
"8020";"Кира";"71";"1078697306";"2020";"Октябрь";"";"";"";"";"";
"8021";"Вера";"65";"1078697307";"2020";"Октябрь";"";"";"";"";"";
"8022";"Валерия";"62";"1078697308";"2020";"Октябрь";"";"";"";"";"";
"8023";"Алина";"59";"1078697309";"2020";"Октябрь";"";"";"";"";"";
"8024";"Амина";"58";"1078697310";"2020";"Октябрь";"";"";"";"";"";
"8025";"Ульяна";"54";"1078697311";"2020";"Октябрь";"";"";"";"";"";
"8026";"Таисия";"53";"1078697312";"2020";"Октябрь";"";"";"";"";"";
"8027";"Софья";"50";"1078697313";"2020";"Октябрь";"";"";"";"";"";
"8028";"Есения";"49";"1078697314";"2020";"Октябрь";"";"";"";"";"";
"8029";"Мия";"46";"1078697315";"2020";"Октябрь";"";"";"";"";"";
"8030";"Диана";"42";"1078697316";"2020";"Октябрь";"";"";"";"";"";
"8031";"Агата";"41";"1078697317";"2020";"Октябрь";"";"";"";"";"";
"8032";"Маргарита";"38";"1078697318";"2020";"Октябрь";"";"";"";"";"";
"8033";"Сафия";"36";"1078697319";"2020";"Октябрь";"";"";"";"";"";
"8034";"Алёна";"36";"1078697320";"2020";"Октябрь";"";"";"";"";"";
"8035";"Эмилия";"36";"1078697321";"2020";"Октябрь";"";"";"";"";"";
"8036";"Ольга";"35";"1078697322";"2020";"Октябрь";"";"";"";"";"";
"8037";"Ника";"34";"1078697323";"2020";"Октябрь";"";"";"";"";"";
"8038";"Аделина";"33";"1078697324";"2020";"Октябрь";"";"";"";"";"";
"8039";"Яна";"33";"1078697325";"2020";"Октябрь";"";"";"";"";"";
"8040";"Стефания";"33";"1078697326";"2020";"Октябрь";"";"";"";"";"";
"8041";"Кристина";"32";"1078697327";"2020";"Октябрь";"";"";"";"";"";
"8042";"Злата";"32";"1078697328";"2020";"Октябрь";"";"";"";"";"";
"8043";"Николь";"31";"1078697329";"2020";"Октябрь";"";"";"";"";"";
"8044";"Юлия";"29";"1078697330";"2020";"Октябрь";"";"";"";"";"";
"8045";"Марьям";"29";"1078697331";"2020";"Октябрь";"";"";"";"";"";
"8046";"Ангелина";"28";"1078697332";"2020";"Октябрь";"";"";"";"";"";
"8047";"Евгения";"28";"1078697333";"2020";"Октябрь";"";"";"";"";"";
"8048";"Надежда";"27";"1078697334";"2020";"Октябрь";"";"";"";"";"";
"8049";"Амелия";"27";"1078697335";"2020";"Октябрь";"";"";"";"";"";
"8050";"Оливия";"27";"1078697336";"2020";"Октябрь";"";"";"";"";"";
"8051";"Алия";"25";"1078697337";"2020";"Октябрь";"";"";"";"";"";
"8052";"Майя";"23";"1078697338";"2020";"Октябрь";"";"";"";"";"";
"8053";"Раяна";"23";"1078697339";"2020";"Октябрь";"";"";"";"";"";
"8054";"Аврора";"22";"1078697340";"2020";"Октябрь";"";"";"";"";"";
"8055";"Татьяна";"21";"1078697341";"2020";"Октябрь";"";"";"";"";"";
"8056";"Ариана";"20";"1078697342";"2020";"Октябрь";"";"";"";"";"";
"8057";"Аиша";"20";"1078697343";"2020";"Октябрь";"";"";"";"";"";
"8058";"Дарина";"19";"1078697344";"2020";"Октябрь";"";"";"";"";"";
"8059";"Ясмина";"19";"1078697345";"2020";"Октябрь";"";"";"";"";"";
"8060";"Самира";"18";"1078697346";"2020";"Октябрь";"";"";"";"";"";
"8061";"Нина";"17";"1078697347";"2020";"Октябрь";"";"";"";"";"";
"8062";"Альфия";"17";"1078697348";"2020";"Октябрь";"";"";"";"";"";
"8063";"Мадина";"16";"1078697349";"2020";"Октябрь";"";"";"";"";"";
"8064";"Ярослава";"16";"1078697350";"2020";"Октябрь";"";"";"";"";"";
"8065";"Муслима";"15";"1078697351";"2020";"Октябрь";"";"";"";"";"";
"8066";"Асия";"15";"1078697352";"2020";"Октябрь";"";"";"";"";"";
"8067";"Элина";"14";"1078697353";"2020";"Октябрь";"";"";"";"";"";
"8068";"Айлин";"14";"1078697354";"2020";"Октябрь";"";"";"";"";"";
"8069";"Любовь";"14";"1078697355";"2020";"Октябрь";"";"";"";"";"";
"8070";"Лейла";"14";"1078697356";"2020";"Октябрь";"";"";"";"";"";
"8071";"Фатима";"14";"1078697357";"2020";"Октябрь";"";"";"";"";"";
"8072";"Антонина";"14";"1078697358";"2020";"Октябрь";"";"";"";"";"";
"8073";"Дария";"14";"1078697359";"2020";"Октябрь";"";"";"";"";"";
"8074";"Елена";"13";"1078697360";"2020";"Октябрь";"";"";"";"";"";
"8075";"Мира";"13";"1078697361";"2020";"Октябрь";"";"";"";"";"";
"8076";"Милена";"12";"1078697362";"2020";"Октябрь";"";"";"";"";"";
"8077";"Амира";"12";"1078697363";"2020";"Октябрь";"";"";"";"";"";
"8078";"Марта";"12";"1078697364";"2020";"Октябрь";"";"";"";"";"";
"8079";"Мила";"12";"1078697365";"2020";"Октябрь";"";"";"";"";"";
"8080";"Лилия";"11";"1078697366";"2020";"Октябрь";"";"";"";"";"";
"8081";"Камила";"11";"1078697367";"2020";"Октябрь";"";"";"";"";"";
"8082";"Мариям";"11";"1078697368";"2020";"Октябрь";"";"";"";"";"";
"8083";"Карина";"11";"1078697369";"2020";"Октябрь";"";"";"";"";"";
"8084";"Сабина";"11";"1078697370";"2020";"Октябрь";"";"";"";"";"";
"8085";"Марьяна";"10";"1078697371";"2020";"Октябрь";"";"";"";"";"";
"8086";"Зоя";"10";"1078697372";"2020";"Октябрь";"";"";"";"";"";
"8087";"Ирина";"10";"1078697373";"2020";"Октябрь";"";"";"";"";"";
"8088";"Хадиджа";"10";"1078697374";"2020";"Октябрь";"";"";"";"";"";
"8089";"Эвелина";"10";"1078697375";"2020";"Октябрь";"";"";"";"";"";
"8090";"Айша";"10";"1078697376";"2020";"Октябрь";"";"";"";"";"";
"8091";"Теона";"10";"1078697377";"2020";"Октябрь";"";"";"";"";"";
"8092";"Аруузат";"10";"1078697378";"2020";"Октябрь";"";"";"";"";"";
"8093";"Эмили";"10";"1078697379";"2020";"Октябрь";"";"";"";"";"";
"8094";"Евангелина";"9";"1078697380";"2020";"Октябрь";"";"";"";"";"";
"8095";"Марина";"9";"1078697381";"2020";"Октябрь";"";"";"";"";"";
"8096";"Сара";"9";"1078697382";"2020";"Октябрь";"";"";"";"";"";
"8097";"Мелисса";"9";"1078697383";"2020";"Октябрь";"";"";"";"";"";
"8098";"Доминика";"9";"1078697384";"2020";"Октябрь";"";"";"";"";"";
"8099";"Сумая";"9";"1078697385";"2020";"Октябрь";"";"";"";"";"";
"8100";"Агния";"9";"1078697386";"2020";"Октябрь";"";"";"";"";"";
"8101";"Мария";"174";"1078697387";"2020";"Ноябрь";"";"";"";"";"";
"8102";"София";"173";"1078697388";"2020";"Ноябрь";"";"";"";"";"";
"8103";"Анна";"169";"1078697389";"2020";"Ноябрь";"";"";"";"";"";
"8104";"Полина";"157";"1078697390";"2020";"Ноябрь";"";"";"";"";"";
"8105";"Виктория";"144";"1078697391";"2020";"Ноябрь";"";"";"";"";"";
"8106";"Алиса";"141";"1078697392";"2020";"Ноябрь";"";"";"";"";"";
"8107";"Елизавета";"134";"1078697393";"2020";"Ноябрь";"";"";"";"";"";
"8108";"Ева";"131";"1078697394";"2020";"Ноябрь";"";"";"";"";"";
"8109";"Варвара";"114";"1078697395";"2020";"Ноябрь";"";"";"";"";"";
"8110";"Александра";"108";"1078697396";"2020";"Ноябрь";"";"";"";"";"";
"8111";"Анастасия";"105";"1078697397";"2020";"Ноябрь";"";"";"";"";"";
"8112";"Василиса";"101";"1078697398";"2020";"Ноябрь";"";"";"";"";"";
"8113";"Дарья";"91";"1078697399";"2020";"Ноябрь";"";"";"";"";"";
"8114";"Арина";"88";"1078697400";"2020";"Ноябрь";"";"";"";"";"";
"8115";"Милана";"87";"1078697401";"2020";"Ноябрь";"";"";"";"";"";
"8116";"Вероника";"85";"1078697402";"2020";"Ноябрь";"";"";"";"";"";
"8117";"Ксения";"76";"1078697403";"2020";"Ноябрь";"";"";"";"";"";
"8118";"Екатерина";"70";"1078697404";"2020";"Ноябрь";"";"";"";"";"";
"8119";"Кира";"70";"1078697405";"2020";"Ноябрь";"";"";"";"";"";
"8120";"Валерия";"61";"1078697406";"2020";"Ноябрь";"";"";"";"";"";
"8121";"Софья";"58";"1078697407";"2020";"Ноябрь";"";"";"";"";"";
"8122";"Мирослава";"56";"1078697408";"2020";"Ноябрь";"";"";"";"";"";
"8123";"Алина";"53";"1078697409";"2020";"Ноябрь";"";"";"";"";"";
"8124";"Вера";"51";"1078697410";"2020";"Ноябрь";"";"";"";"";"";
"8125";"Эмилия";"49";"1078697411";"2020";"Ноябрь";"";"";"";"";"";
"8126";"Стефания";"49";"1078697412";"2020";"Ноябрь";"";"";"";"";"";
"8127";"Амина";"48";"1078697413";"2020";"Ноябрь";"";"";"";"";"";
"8128";"Таисия";"47";"1078697414";"2020";"Ноябрь";"";"";"";"";"";
"8129";"Агата";"45";"1078697415";"2020";"Ноябрь";"";"";"";"";"";
"8130";"Ульяна";"44";"1078697416";"2020";"Ноябрь";"";"";"";"";"";
"8131";"Майя";"44";"1078697417";"2020";"Ноябрь";"";"";"";"";"";
"8132";"Сафия";"43";"1078697418";"2020";"Ноябрь";"";"";"";"";"";
"8133";"Есения";"42";"1078697419";"2020";"Ноябрь";"";"";"";"";"";
"8134";"Диана";"37";"1078697420";"2020";"Ноябрь";"";"";"";"";"";
"8135";"Алёна";"34";"1078697421";"2020";"Ноябрь";"";"";"";"";"";
"8136";"Злата";"34";"1078697422";"2020";"Ноябрь";"";"";"";"";"";
"8137";"Юлия";"30";"1078697423";"2020";"Ноябрь";"";"";"";"";"";
"8138";"Яна";"27";"1078697424";"2020";"Ноябрь";"";"";"";"";"";
"8139";"Мия";"27";"1078697425";"2020";"Ноябрь";"";"";"";"";"";
"8140";"Ольга";"26";"1078697426";"2020";"Ноябрь";"";"";"";"";"";
"8141";"Оливия";"26";"1078697427";"2020";"Ноябрь";"";"";"";"";"";
"8142";"Елена";"25";"1078697428";"2020";"Ноябрь";"";"";"";"";"";
